,ls3,a4,soct2,idio2,np1,it1,l1b,prot3,vic1ext,aoj11,b1,b2,b3,b4,b6,b43,b12,b13,b18,b21,b21a,b32,b37,b47a,m1,m2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,media3,media4,pn4,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,usmex1,exc7new,vb1,vb2,vb3n,usvb1011,pol1,usvb20,aca6,q1,q2,q5a,q5b,q3c,q10new,q11n,q12bn,q12,q12m,q12f,etid,www1,gi0
1300,2,27,1,1,2,2,9,2,2,3,5,5,5,4,6,4,6,5,5,3,7,5,2,5,1,2,1,1,3,2,3,5,6,6,2,5,2,10,10,7,9,10,6,2,2,1,2,3,4,2,2,NA,4001,1,3,1,2,39,5,4,11,14,2,0,1,1,0,1,1,1
1301,2,56,2,2,2,3,4,2,2,2,6,6,5,6,6,7,5,3,6,2,1,6,1,2,5,5,4,2,2,4,7,1,4,1,3,4,2,10,10,5,5,10,10,2,2,1,1,2,2,2,2,NA,4002,3,1,1,2,38,4,2,1,6,3,0,2,2,0,4003,1,4
1302,2,13,2,2,2,2,9,2,2,1,5,5,6,6,6,7,6,5,6,5,6,5,2,5,2,4,2,2,5,4,5,2,4,6,1,7,4,7,6,5,6,5,3,3,2,2,3,2,4,1,1,4002,4001,2,3,1,1,35,4,3,2,10,1,1,2,2,0,1,1,2
1303,3,33,2,2,2,2,5,1,2,3,6,7,6,7,7,7,6,6,4,6,7,6,4,6,2,2,3,3,5,4,3,3,6,7,5,1,1,3,3,1,2,2,5,3,2,2,2,2,2,3,2,NA,4001,1,3,5,1,35,2,1,1,9,2,1,1,1,0,1,1,1
1304,2,15,1,1,2,2,7,2,2,1,6,4,4,6,5,7,6,2,5,1,3,2,1,6,3,4,2,1,1,1,7,2,6,6,1,7,2,10,10,10,10,10,6,3,2,1,2,3,2,1,1,4002,4003,1,3,1,1,46,2,1,1,15,2,0,2,2,0,1,1,1
1305,3,33,2,3,2,2,1,2,2,2,1,5,3,6,6,6,7,4,4,4,1,4,5,3,4,4,1,1,3,7,4,3,3,1,6,4,3,10,10,5,8,5,5,3,2,1,2,3,3,1,1,4001,4002,3,2,5,2,43,5,2,77,17,1,0,0,NA,NA,4,1,1
1306,1,31,2,2,2,3,10,2,1,2,6,4,6,6,6,5,6,4,1,5,6,5,6,6,3,3,1,1,6,1,4,6,3,6,6,4,2,4,7,10,10,1,1,1,2,3,2,2,3,1,2,NA,4001,3,3,5,2,53,2,1,1,3,2,0,2,2,0,1,1,1
1307,3,31,2,2,1,3,10,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,4,1,4,5,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,3,2,1,2,3,3,3,2,NA,NA,4,5,3,2,33,5,4,5,5,6,0,0,NA,NA,4004,3,4
1308,1,1,2,2,2,2,9,2,2,2,4,5,4,6,6,7,7,5,7,6,6,5,3,5,3,3,1,2,6,4,5,4,4,7,6,7,2,6,7,7,5,6,2,2,2,2,2,2,4,1,1,4002,4003,2,3,1,1,42,4,1,10,9,2,2,2,0,2,1,1,2
1309,1,12,3,3,2,3,10,2,2,2,7,7,5,4,7,7,7,6,7,6,7,7,4,6,1,1,1,1,5,7,3,7,6,7,5,6,4,10,10,1,6,1,1,3,1,1,1,2,4,1,1,4002,4001,2,3,4,2,53,5,2,2,5,2,0,0,NA,NA,1,1,1
1310,1,15,3,3,2,1,5,2,2,1,4,3,3,2,3,7,5,4,3,3,1,2,4,2,5,4,3,2,1,7,4,1,1,1,6,5,3,7,9,7,6,10,10,2,2,1,1,2,5,1,1,4001,4002,3,2,4,2,55,3,1,5,10,5,0,2,2,0,4,1,1
1311,3,56,1,2,2,4,10,2,2,1,5,2,3,5,5,6,4,1,1,1,2,2,1,1,3,4,2,2,4,5,6,1,2,4,1,4,2,3,5,1,1,1,1,1,1,1,1,3,4,2,2,NA,4001,2,1,2,2,29,3,2,2,2,2,4,4,3,1,1,1,2
1312,1,16,3,3,2,3,10,2,2,2,5,1,1,1,1,7,7,6,7,5,1,6,5,5,5,3,1,1,4,5,5,4,4,4,5,4,2,10,6,6,6,6,7,2,2,2,2,1,1,1,1,4001,4002,4,2,1,2,53,1,1,1,4,2,4,0,NA,NA,4003,1,1
1313,2,56,2,2,2,2,3,2,2,2,4,5,4,3,5,4,3,5,1,4,1,6,4,3,5,4,4,2,4,7,7,2,5,3,3,7,3,10,10,10,10,10,10,1,1,1,1,1,4,2,2,NA,4003,2,5,8,1,27,5,4,11,17,1,0,0,NA,NA,1,1,2
1314,1,27,1,1,2,2,7,2,2,1,5,4,4,7,6,7,7,5,6,4,4,3,1,6,2,4,1,2,2,1,7,4,7,5,1,7,2,5,4,2,7,8,9,3,2,2,2,2,3,1,1,4002,4003,1,3,1,2,44,5,4,1,14,2,0,2,2,0,1,1,1
1315,2,1,2,3,1,2,6,2,2,2,4,1,3,4,4,3,4,3,4,1,1,5,4,4,5,4,1,2,7,7,5,3,5,4,4,7,3,10,10,10,8,10,10,2,2,1,1,3,4,1,1,4001,4003,2,2,1,1,36,5,4,4,9,2,0,0,NA,NA,1,1,2
1316,2,5,2,1,2,2,9,2,2,1,4,5,6,7,6,7,5,5,6,3,6,6,1,5,2,3,1,2,1,2,7,4,6,5,1,7,2,7,8,3,3,5,4,3,3,3,2,3,3,1,1,4002,4003,2,3,1,1,40,2,1,5,14,2,2,2,1,1,7,1,2
1317,1,15,1,1,1,2,8,2,2,1,6,6,5,7,7,7,7,4,7,5,5,6,4,6,2,3,1,1,1,2,7,5,7,4,4,6,2,10,8,2,2,7,2,2,2,2,2,2,3,1,1,4002,4001,2,3,2,1,20,4,2,2,9,1,0,0,NA,NA,1,1,2
1318,2,15,3,3,2,3,9,2,2,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,5,5,2,1,3,3,2,2,1,3,1,3,4,4,10,1,1,7,10,2,1,1,1,3,4,1,1,4001,4002,2,2,5,2,33,4,1,77,11,3,1,1,1,0,4006,1,1
1319,4,21,2,2,2,2,5,2,2,1,1,1,4,1,1,1,2,1,1,1,1,2,1,1,4,4,3,3,1,2,5,1,2,1,1,7,3,10,10,10,10,10,10,1,1,1,1,3,5,2,2,NA,77,4,1,7,1,25,5,4,77,6,1,0,0,NA,NA,1,2,5
1320,3,10,3,3,2,3,5,2,2,3,4,4,NA,4,4,3,5,3,5,4,4,3,2,4,3,3,1,1,4,4,4,4,4,5,4,4,2,6,6,6,8,6,10,2,2,2,1,3,2,1,1,4004,4002,4,2,4,2,78,4,2,1,16,6,1,4,2,2,1,1,4
1321,1,56,3,1,2,2,8,2,2,1,5,5,6,4,6,2,4,5,5,5,5,5,4,4,3,3,1,1,5,3,4,5,5,7,5,6,2,7,5,6,6,5,9,2,1,2,1,1,4,2,2,NA,77,4,1,7,2,19,2,1,1,7,3,2,2,1,1,4003,1,1
1322,2,1,2,2,2,2,3,2,2,2,5,5,5,5,5,5,5,3,4,3,1,5,4,4,5,5,2,2,7,7,6,3,6,5,5,6,3,10,10,10,10,10,10,2,2,2,2,3,3,1,1,4001,4002,1,2,1,1,52,5,4,11,15,2,0,2,0,2,1,1,1
1323,1,25,2,2,2,1,10,2,2,1,5,4,5,7,7,6,7,7,7,5,1,6,5,6,3,4,1,1,4,5,5,4,4,3,5,2,1,5,5,5,4,4,10,1,2,1,2,2,4,2,2,NA,4003,3,2,5,1,38,2,1,1,2,2,4,4,0,4,4003,1,4
1324,1,25,2,1,2,1,4,2,2,1,4,3,4,4,4,3,5,4,4,4,3,5,5,3,3,3,2,1,5,6,6,4,3,3,3,5,3,8,7,7,7,9,9,2,2,2,1,3,3,2,2,NA,4003,4,1,3,2,21,4,2,1,16,1,3,0,NA,NA,1,1,1
1325,1,57,3,2,2,2,5,2,2,2,4,5,4,3,5,1,4,5,5,2,1,5,6,4,5,4,1,1,4,3,7,4,6,4,6,4,3,10,10,10,10,10,7,2,3,2,2,1,3,2,2,NA,4002,1,2,8,2,22,2,1,1,12,1,0,0,NA,NA,4003,1,1
1326,2,33,3,3,2,3,4,2,2,2,4,4,5,3,3,7,3,3,2,3,1,2,1,2,4,3,3,2,3,5,4,4,4,3,4,5,2,6,8,1,3,10,10,1,1,1,1,1,4,2,2,NA,4002,4,1,5,1,38,5,1,1,16,1,2,2,1,1,4003,1,2
1327,3,15,2,1,2,4,5,2,2,4,2,1,1,1,2,7,2,1,4,1,5,1,1,2,1,5,4,3,1,2,1,1,6,2,1,7,4,5,2,10,1,10,10,2,1,2,1,2,4,1,2,NA,4003,2,5,7,1,35,5,4,11,3,1,0,2,1,1,1,1,1
1328,2,15,2,1,2,2,4,2,1,1,2,3,3,2,4,3,4,2,3,1,1,5,5,6,5,5,1,2,1,7,6,1,7,2,5,4,4,10,10,10,10,10,10,2,2,2,1,3,4,2,2,NA,4003,1,1,1,1,36,5,4,11,14,3,0,0,NA,NA,1,1,1
1329,1,15,3,2,2,4,9,2,2,3,4,4,5,4,5,4,3,4,4,5,1,3,4,4,5,5,1,1,3,3,4,3,3,4,3,4,4,5,4,3,4,5,6,2,2,2,2,1,4,1,1,4003,4002,3,2,1,1,35,4,2,1,13,2,1,1,1,0,4003,1,2
1330,1,15,1,1,1,1,9,2,1,1,4,4,3,6,5,2,6,2,3,3,1,1,4,6,2,3,3,1,3,2,6,4,6,4,5,6,2,8,9,5,2,8,8,2,1,1,2,2,2,2,2,NA,4001,2,2,3,2,24,3,2,3,6,5,0,0,NA,NA,1,1,1
1331,2,10,3,3,1,2,2,1,2,2,5,5,5,4,7,4,4,3,4,2,1,6,5,5,5,5,2,2,6,6,6,2,7,1,5,5,4,10,10,10,8,10,10,1,2,2,1,1,4,1,1,4001,4002,1,2,3,2,47,4,2,77,13,4,0,0,NA,NA,1,1,1
1332,1,70,2,2,2,1,5,2,2,1,5,3,2,5,3,7,7,6,7,3,3,6,6,6,3,3,1,1,5,6,6,6,7,6,5,5,1,10,7,5,10,10,10,2,2,2,2,3,3,1,1,4001,4003,2,5,5,2,61,2,1,2,8,2,0,2,0,2,1,1,1
1333,3,1,2,3,2,3,9,2,2,2,3,1,1,1,1,NA,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,6,6,7,4,2,1,1,8,5,10,1,1,1,1,1,4,1,1,4001,4002,3,4,7,1,33,3,2,1,17,2,2,2,1,1,4003,1,1
1334,2,59,2,2,2,1,5,2,2,1,1,1,2,2,5,7,6,1,1,1,1,5,1,1,5,5,1,1,6,7,7,1,5,1,1,7,3,10,10,10,10,10,10,2,2,2,1,3,4,1,1,4001,4002,2,2,1,2,42,4,1,2,14,2,1,3,1,2,4,1,2
1335,2,1,3,3,2,3,5,2,2,2,3,4,2,6,5,6,5,4,4,4,5,4,3,4,2,3,1,1,2,5,4,3,3,6,3,4,3,8,8,8,8,8,8,3,3,3,1,2,4,2,2,NA,4001,3,1,4,2,57,5,3,2,7,2,0,0,NA,NA,1,1,1
1336,1,25,2,2,2,2,NA,2,2,3,4,6,7,7,7,6,7,5,7,7,6,6,5,7,NA,5,6,2,6,4,5,5,4,5,5,3,2,7,6,5,4,3,2,1,1,1,1,2,1,2,2,NA,77,4,1,NA,2,29,NA,NA,NA,NA,NA,0,0,NA,NA,4003,5,5
1337,2,15,2,2,2,2,5,2,2,2,3,2,2,2,2,5,6,3,4,3,1,4,5,4,5,3,2,2,1,4,4,3,3,6,5,4,3,6,9,2,3,3,5,2,2,1,1,3,3,1,1,4077,77,2,4,5,2,61,5,1,1,15,1,1,3,2,1,4,1,1
1338,2,17,2,2,2,4,6,2,2,2,3,5,3,6,5,4,2,2,1,1,1,1,2,1,3,3,3,1,2,4,5,1,1,6,3,4,2,3,4,3,1,9,7,2,2,2,1,3,4,1,2,NA,4003,4,1,4,2,40,5,2,5,1,1,0,0,NA,NA,4,1,1
1339,1,16,2,2,2,1,10,2,2,2,5,6,5,6,6,7,5,5,6,5,2,5,5,4,3,3,2,2,3,6,5,4,4,5,4,4,3,5,7,5,5,8,9,2,2,2,2,2,3,1,1,97,4001,3,1,5,2,22,3,3,1,2,3,0,0,NA,NA,4003,1,2
1340,2,15,2,2,2,3,7,2,2,1,5,3,4,3,5,5,4,4,5,3,2,5,4,5,3,3,2,2,3,6,6,4,4,5,3,4,2,5,7,6,5,8,3,3,2,2,2,3,3,1,1,4004,4002,3,2,3,2,36,2,2,1,14,1,0,0,NA,NA,4004,1,2
1341,1,15,2,2,2,4,5,2,2,3,1,1,3,1,1,2,1,1,1,1,1,1,1,1,5,5,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,3,1,1,1,5,2,2,NA,4002,4,1,7,2,24,5,1,5,17,4,NA,2,0,2,4003,2,2
1342,2,56,3,3,2,1,1,2,2,1,2,2,2,2,4,3,4,2,4,1,1,5,5,1,5,3,1,1,4,6,4,1,7,1,4,4,2,10,10,9,9,10,10,2,2,2,1,1,4,1,1,4001,4003,2,2,3,2,22,5,4,11,13,1,0,0,NA,NA,1,1,1
1343,3,58,3,2,2,3,4,2,2,1,3,1,3,1,1,3,5,1,1,1,1,1,1,1,5,5,5,5,4,4,5,1,5,4,5,7,3,10,10,10,4,10,10,1,1,1,2,3,3,1,1,4001,4003,3,2,8,2,24,5,2,2,4,1,0,0,NA,NA,4,1,1
1344,3,15,2,3,2,3,1,2,2,2,3,3,3,4,2,4,3,1,1,1,1,2,1,2,3,3,3,2,1,7,1,1,3,4,2,4,3,10,7,1,1,6,4,3,2,3,1,2,4,1,1,4003,4003,4,5,7,1,38,5,4,12,17,2,0,1,1,0,1,1,2
1345,2,15,2,2,2,2,7,2,2,1,3,1,2,5,5,7,5,1,4,1,5,3,1,5,2,5,4,2,2,5,6,1,6,7,1,7,3,7,10,7,7,10,10,3,2,1,3,2,4,1,1,4003,4003,2,5,1,1,50,5,4,4,14,2,0,2,1,1,1,1,2
1346,1,5,2,2,2,2,8,2,2,2,3,5,4,4,3,7,7,5,1,3,2,3,1,3,3,3,3,3,5,7,3,5,4,5,5,3,1,10,9,7,8,9,10,2,2,2,2,3,3,1,2,NA,4003,3,5,5,1,19,4,3,1,7,1,0,0,NA,NA,1,1,2
1347,1,33,2,2,2,2,10,2,2,1,6,7,7,7,7,7,7,7,7,7,7,7,5,7,1,1,1,1,7,7,7,7,7,7,7,7,4,10,7,5,10,1,1,2,3,3,1,2,3,1,1,4002,4001,4,1,5,2,30,3,3,77,17,1,0,0,NA,NA,1,1,1
1348,2,2,2,2,2,2,6,2,2,1,5,6,7,6,7,7,7,5,7,5,7,6,4,4,1,3,2,2,4,6,5,4,5,7,4,6,2,4,7,1,5,5,1,2,2,2,1,3,2,1,2,NA,77,2,3,5,1,40,4,2,2,3,3,3,4,3,1,1,1,1
1349,3,70,1,2,2,2,8,2,2,2,4,3,5,5,7,7,7,4,5,1,7,5,1,2,1,5,1,1,1,7,7,1,7,7,1,7,3,10,10,10,6,10,1,3,3,3,3,2,4,2,2,NA,4003,2,1,4,1,32,5,3,1,5,1,0,0,NA,NA,1,1,1
1350,3,58,2,3,2,2,3,2,2,2,4,2,3,3,3,4,3,2,4,3,1,4,4,5,5,4,1,2,2,6,4,2,4,3,3,3,4,8,9,8,9,10,10,2,2,1,1,3,2,1,1,4001,4002,1,2,1,1,38,5,4,1,10,2,3,3,2,1,1,1,1
1351,1,33,1,2,2,2,10,1,2,1,7,4,7,7,5,7,7,2,1,3,7,2,1,1,1,4,1,1,1,6,4,5,7,7,1,6,1,5,10,10,8,1,1,3,2,2,3,2,4,1,1,4002,4001,1,3,3,1,34,2,1,1,7,2,1,1,1,0,1,1,2
1352,1,26,1,2,1,1,9,1,2,2,6,5,7,6,7,6,7,7,7,7,6,6,7,7,1,1,2,1,6,6,7,6,7,5,6,7,1,9,10,9,9,10,9,1,2,2,2,2,1,2,2,NA,77,3,2,2,1,39,2,1,77,4,1,0,0,NA,NA,1,1,5
1353,2,33,2,2,2,2,5,2,2,1,4,4,4,5,4,5,6,4,5,3,3,5,6,5,3,3,2,2,1,1,5,4,4,6,5,4,2,8,5,7,7,7,3,2,2,2,2,3,3,1,1,4077,4001,3,5,8,1,21,2,1,5,16,3,0,0,NA,NA,1,1,1
1354,2,15,2,2,2,2,1,1,1,2,4,6,6,6,7,6,6,4,4,4,1,4,5,6,5,4,1,2,5,7,4,1,7,1,6,7,4,10,10,10,10,10,10,2,2,2,2,1,3,1,1,4001,4002,1,2,1,1,31,4,4,11,16,3,0,0,NA,NA,4,1,1
1355,3,59,3,2,2,3,5,2,1,3,3,2,2,3,5,3,5,1,4,2,1,3,6,7,5,5,1,1,6,6,7,1,5,4,5,5,2,7,8,4,4,10,10,2,2,2,1,2,4,1,1,4001,4002,2,2,2,2,43,5,4,1,10,3,2,3,1,2,1,1,1
1356,1,1,1,1,1,1,10,2,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,1,7,7,7,7,7,1,1,10,1,10,1,1,2,2,2,2,2,2,1,1,4002,4003,1,3,1,1,32,2,1,1,16,1,0,0,NA,NA,1,1,1
1357,1,15,2,1,2,2,7,2,2,1,3,7,5,6,5,6,5,5,4,3,1,3,6,6,4,3,2,1,2,5,2,2,3,3,6,4,3,10,7,5,4,1,1,2,3,1,2,1,4,1,1,4004,4002,3,5,2,2,27,2,1,5,6,2,1,1,0,1,4003,1,1
1358,1,21,1,1,2,2,6,2,2,1,5,6,6,7,6,7,6,5,5,3,4,4,2,6,3,3,2,2,1,2,6,4,6,4,1,7,3,10,8,8,6,10,9,2,1,1,2,3,3,2,2,NA,4003,1,1,3,1,34,3,1,2,14,2,1,1,0,1,1,1,1
1359,2,33,1,1,2,3,5,2,2,2,6,6,6,7,6,7,7,5,7,4,6,2,2,7,2,3,1,3,1,2,7,5,5,7,1,5,1,10,10,10,10,10,10,2,2,2,2,3,2,1,1,4002,4001,1,3,1,2,56,4,1,2,11,4,0,2,1,1,1,1,1
1360,2,21,3,3,1,2,4,2,2,2,5,4,4,5,5,4,6,4,7,2,1,3,4,4,2,3,3,4,5,3,4,5,4,5,5,4,2,6,6,4,7,7,5,2,2,3,2,3,3,1,1,4001,4002,1,5,1,2,30,5,3,2,9,3,0,0,NA,NA,1,1,1
1361,1,30,2,2,1,2,10,1,1,1,7,7,6,6,5,6,6,5,5,5,5,5,5,5,4,2,3,1,6,6,6,6,6,5,6,5,2,9,10,10,10,10,10,2,1,3,2,1,3,1,1,0,4002,2,2,2,1,33,1,2,2,17,1,0,0,NA,NA,1,1,2
1362,1,30,1,1,2,1,1,2,2,1,5,7,6,6,6,7,7,6,5,5,6,6,5,7,1,2,4,3,6,5,1,7,6,6,6,1,1,10,10,9,9,10,10,3,3,3,3,1,2,1,1,4002,4001,2,3,1,1,25,3,1,1,14,2,1,1,1,0,1,1,1
1363,3,3,1,1,2,2,6,2,2,1,5,5,6,5,5,6,6,2,3,1,5,3,2,6,3,4,1,1,1,2,6,5,6,5,2,7,2,10,10,10,7,10,10,2,2,1,2,2,4,1,1,4002,4003,1,3,6,1,33,2,3,2,10,1,0,0,NA,NA,1,1,1
1364,3,13,2,3,2,3,3,2,1,3,3,3,3,1,1,4,2,1,3,1,1,1,1,1,5,5,2,2,1,5,4,1,5,2,2,7,4,10,10,10,10,10,10,1,1,1,1,3,4,1,1,4077,4003,2,5,7,2,27,5,4,11,7,2,0,0,NA,NA,1,1,1
1365,2,56,3,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,3,4,1,5,1,3,5,5,4,1,4,6,6,4,4,5,1,7,3,5,10,10,10,10,10,1,1,1,1,3,4,1,1,4001,4002,2,2,5,2,40,5,4,11,7,1,0,0,NA,NA,1,1,3
1366,2,21,3,2,2,2,3,2,2,2,4,4,5,4,5,5,6,5,5,5,3,4,4,4,4,3,2,2,4,4,6,3,4,5,4,4,3,3,6,5,5,5,5,2,3,3,1,3,4,1,1,4001,4002,3,2,8,2,22,3,1,10,2,1,0,0,NA,NA,1,1,2
1367,2,58,1,1,2,2,2,2,2,1,2,7,4,6,5,5,4,1,2,1,1,4,5,6,5,5,1,1,5,7,6,2,5,1,6,4,2,10,10,10,9,10,10,1,1,1,1,1,3,1,1,4001,4002,1,2,5,1,29,2,3,2,5,3,0,0,NA,NA,1,1,1
1368,4,1,2,2,2,2,6,2,2,2,5,7,5,5,6,5,6,3,5,2,3,3,3,4,4,2,5,2,3,3,4,3,4,3,4,3,1,3,2,1,3,1,1,2,2,1,2,2,4,1,2,NA,4002,3,3,3,1,36,3,2,3,6,1,0,0,NA,NA,1,2,2
1369,2,13,2,2,2,1,6,2,2,1,4,5,3,3,4,6,5,3,3,2,2,4,4,4,4,3,2,2,1,4,6,2,3,2,3,7,2,10,10,7,5,10,10,1,2,1,1,3,3,1,2,NA,77,2,5,4,1,33,5,4,77,1,1,0,0,NA,NA,1,1,1
1370,2,25,1,2,2,2,6,2,2,3,4,5,5,5,5,7,5,3,4,2,3,1,2,4,4,3,3,2,7,5,3,5,6,4,5,7,2,8,6,6,4,6,1,3,3,3,3,1,4,1,2,NA,4002,2,1,1,1,20,2,2,3,2,1,0,0,NA,NA,1,1,2
1371,2,15,3,1,2,4,5,2,2,1,3,1,2,2,7,3,3,1,2,1,1,2,4,4,5,5,2,2,1,7,7,1,3,1,4,7,4,5,10,10,5,10,10,1,1,1,1,2,4,1,1,4077,77,2,2,5,2,47,5,4,77,NA,2,1,1,1,0,1,1,1
1372,2,4,1,2,2,2,5,2,2,1,5,5,4,5,5,7,7,4,6,4,5,6,3,4,2,3,1,2,1,4,5,3,3,4,2,6,2,10,8,5,5,7,7,3,2,2,2,3,3,1,2,NA,4003,3,1,2,2,49,5,3,4,6,2,2,2,2,0,1,1,2
1373,2,27,1,2,2,2,9,2,2,1,4,6,6,6,5,6,7,4,6,4,5,5,3,4,2,3,2,2,1,1,7,4,4,6,3,6,2,6,7,6,5,5,1,2,2,1,1,3,4,1,1,4002,4001,1,3,8,2,21,2,1,5,17,1,0,0,NA,NA,1,1,2
1374,2,15,3,2,2,2,5,2,2,1,5,6,5,6,6,7,7,5,5,5,4,5,4,5,3,3,2,2,4,6,5,3,4,5,4,3,2,8,8,7,7,8,7,2,3,2,2,2,2,1,2,NA,4002,2,2,1,2,51,2,1,2,11,2,0,2,1,1,1,1,2
1375,2,15,2,2,2,2,5,2,2,1,4,2,4,5,5,7,5,1,5,1,1,3,4,6,5,5,2,2,2,5,6,2,6,4,5,5,3,10,10,10,10,10,10,2,2,2,2,3,4,1,1,4001,4002,2,2,1,1,47,4,3,10,15,2,2,2,1,1,1,1,1
1376,3,16,2,2,2,2,3,2,2,2,4,3,5,6,4,6,4,4,4,3,1,5,5,2,4,3,1,2,4,7,6,1,5,3,5,7,3,8,10,10,8,10,10,1,1,1,2,3,NA,2,2,NA,4003,2,2,3,2,19,5,2,1,11,1,0,0,NA,NA,4003,1,2
1377,1,30,2,2,1,2,5,2,2,1,4,5,5,4,3,6,4,4,4,2,1,6,3,3,5,4,2,2,3,3,3,3,3,4,4,4,4,3,3,4,4,3,10,3,2,2,2,1,4,1,1,4001,77,2,1,7,2,21,5,3,1,15,1,2,0,NA,NA,4003,2,2
1378,2,22,2,2,2,3,7,2,2,2,5,5,5,4,5,7,5,5,4,4,3,5,1,4,3,3,1,1,4,4,4,4,4,4,4,4,2,5,4,4,4,5,4,2,1,2,2,3,3,2,2,NA,4002,3,1,1,1,39,5,2,77,5,2,0,0,NA,NA,1,1,2
1379,2,59,2,2,2,2,4,2,2,1,5,1,2,1,1,5,6,1,5,1,1,5,6,3,5,5,1,1,1,5,4,1,7,2,5,5,4,10,10,10,10,10,10,2,2,2,2,3,3,1,1,4001,4003,2,2,1,1,35,5,4,11,13,1,0,0,NA,NA,1,1,2
1380,2,10,2,2,2,2,3,2,2,2,4,5,4,5,6,5,3,3,5,4,1,5,5,6,5,4,2,2,2,5,7,5,6,2,6,5,2,10,9,10,9,10,10,1,2,1,1,3,2,1,1,4001,4002,1,2,1,1,47,5,4,11,15,2,0,1,1,0,1,1,1
1381,2,13,1,1,1,2,3,2,2,2,3,3,3,3,6,3,5,2,6,3,1,6,4,3,5,4,1,1,3,5,5,1,6,3,3,7,2,10,10,6,7,10,10,1,2,1,1,1,3,1,1,4077,4002,2,2,1,1,30,5,4,11,14,2,1,1,0,1,1,1,1
1382,2,33,2,1,2,2,9,2,2,1,5,5,6,4,4,6,5,4,5,1,3,2,1,2,2,3,2,2,1,1,2,4,5,5,1,2,2,10,10,10,10,10,1,3,3,3,2,3,2,2,2,NA,4001,1,3,1,1,22,1,1,5,11,1,1,0,NA,NA,4003,1,1
1383,1,25,1,1,2,1,8,2,2,1,7,7,7,6,5,5,4,5,6,3,6,7,3,7,2,4,1,2,1,1,7,3,4,5,4,7,1,8,6,3,1,1,1,2,1,1,2,2,2,2,2,NA,4003,3,3,7,1,20,1,1,5,6,1,1,0,NA,NA,4003,1,1
1384,2,13,2,2,2,2,7,1,2,2,3,4,5,5,5,5,6,4,5,4,2,3,4,3,4,4,1,1,5,4,6,5,5,4,4,3,2,8,7,7,8,8,7,2,2,2,2,1,3,3,2,NA,4002,3,2,5,1,19,4,3,1,5,1,1,0,NA,NA,4003,1,2
1385,4,56,3,3,2,3,3,2,2,4,5,4,4,3,3,4,5,3,1,4,1,3,1,1,5,5,6,6,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,3,3,3,3,3,5,3,2,NA,4003,4,4,5,2,28,4,4,10,2,7,0,0,NA,NA,1,1,4
1386,2,15,1,3,2,2,7,2,2,1,5,6,6,5,6,6,7,3,6,2,4,5,2,5,3,4,1,1,2,3,7,4,7,3,3,6,2,10,10,7,6,6,7,2,2,2,2,3,3,1,1,4002,4001,2,3,3,2,30,3,2,2,12,2,0,0,NA,NA,4003,1,2
1387,1,22,2,2,1,1,9,1,2,2,6,5,4,5,5,5,5,5,5,5,7,4,4,4,5,5,4,3,5,5,5,4,5,5,5,5,1,6,6,6,6,6,6,1,1,1,2,2,4,1,1,4004,4002,2,2,2,2,33,1,2,2,11,2,2,2,2,0,1,1,2
1388,2,11,2,2,2,2,6,2,1,2,6,5,5,6,5,5,6,5,6,5,3,7,6,5,4,2,2,1,3,6,6,5,4,5,5,6,2,9,8,9,8,9,8,2,2,2,2,3,2,1,2,NA,4002,3,5,4,2,46,5,4,1,6,4,1,2,1,1,1,1,2
1389,2,33,1,2,2,1,4,2,2,1,5,7,6,7,7,6,7,5,7,4,1,5,6,7,5,3,2,2,1,3,7,5,5,4,5,6,2,10,10,10,10,10,10,2,2,2,2,2,2,1,1,4001,4002,2,2,1,2,37,5,4,4,13,2,3,3,2,1,1,1,1
1390,3,13,2,2,2,2,5,2,2,2,5,3,5,3,4,3,6,3,4,1,2,4,2,5,4,4,2,1,2,4,6,3,2,1,2,7,3,10,10,10,10,10,8,2,2,1,2,3,4,1,1,4003,4003,3,5,1,1,30,3,2,2,12,1,0,0,NA,NA,4004,1,2
1391,1,22,2,2,2,2,4,1,2,1,4,4,4,4,4,4,4,4,4,4,1,4,4,2,5,3,2,2,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,2,2,1,1,1,2,2,2,NA,4002,3,2,8,2,19,5,3,2,15,1,2,0,NA,NA,1,1,2
1392,2,4,2,2,2,2,7,2,2,2,6,6,6,6,6,6,6,5,6,2,1,5,5,5,5,4,2,2,2,4,4,4,4,6,2,3,3,9,9,9,9,9,9,2,2,1,2,1,4,1,1,4001,4001,2,3,2,2,62,1,1,5,13,2,0,1,0,1,1,1,1
